"""ФСК ЕЭС""(ПАО)-обл. сер.26",RU000A0JU2K9,,8.73,,,8.73,,,8.73,,,8.73,,,8.73,,,8.73,,,8.73,,,8.73,,,8.73,,,8.73,,8.73,,,,8.73,,,8.73,,8.73,,,8.73,,,8.73,,,8.73
"""ФСК ЕЭС""(ПАО)-обл. сер.27",RU000A0JU2L7,,8.73,,,8.73,,,8.73,,,8.73,,,8.73,,,8.73,,,8.73,,,8.73,,,8.73,,,8.73,,8.73,,,,8.73,,,8.73,,8.73,,,8.73,,,8.73,,,8.73
Нижегородская обл. 34009,RU000A0JU3B6,,6.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ИА АИЖК 2013-1 об.кл.А2,RU000A0JU3J9,,,10.92,,,10.92,,,10.92,,,10.92,,,10.92,,,10.92,,,10.92,,,10.92,,,10.92,,,10.92,,,10.92,,,10.92,,,10.92,,,10.92,,,10.92,,,10.92,
"""Российские ЖД"" ОАО БО-12",RU000A0JU542,,,16.95,,,,,,16.95,,,,,,16.95,,,,,,16.95,,,,,,16.95,,,,,,16.95,,,,,16.95,,,,,,16.95,,,,,
Гор.Обл.Займ Москвы 69 в.,RU000A0JU5W7,,,,,37.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Республика Башкортостан 34008,RU000A0JU674,,,5.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Россельхозбанк"" (АО) обл.22",RU000A0JU6A1,,,31.16,,,,,,31.16,,,,,,31.16,,,,,,31.16,,,,,,31.16,,,,,,31.16,,,,,,,,,,,,,,,,
РЕСО-Лизинг ООО БО1,RU000A0JU6M6,,,47.87,,,,,,47.87,,,,,,47.87,,,,,,47.87,,,,,,47.87,,,,,,47.87,,,,,,,,,,,,,,,,
Силовые машины ПАО об. 2,RU000A0JU716,,,,46.37,,,,,,46.37,,,,,46.37,,,,,,46.37,,,,,,46.37,,,,,,46.37,,,,,,,,,,,,,,,,
Удмуртская респ. 2013 обл.,RU000A0JU740,,,,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Банк ВТБ (ПАО) БО-43,RU000A0JU773,,,,12.72,,,12.72,,,12.72,,,12.72,,,12.72,,12.72,,,,12.72,,,12.72,,12.72,,,12.72,,,12.72,,,12.72,,,,,,,,,,,,,
"""Российские ЖД"" ОАО БО-13",RU000A0JU7B7,,,,16.45,,,,,,16.45,,,,,,16.45,,,,,,16.45,,,,,,16.45,,,,,,16.45,,,,,,16.45,,,,,,16.45,,,
"""ФСК ЕЭС""(ПАО)-обл. сер.29",RU000A0JU7S1,,,,9.97,,,9.97,,,9.97,,,9.97,,,9.97,,,9.97,,,9.97,,,9.97,,,9.97,,,9.97,,,9.97,,,9.97,,,9.97,,,9.97,,,9.97,,,9.97
ГПБ (АО) БО-07,RU000A0JU7Y9,,,,42.12,,,,,,42.12,,,,,,42.12,,,,,,42.12,,,,,,42.12,,,,,,42.12,,,,,,42.12,,,,,,,,,
ПАО ОТКРЫТИЕ ФК Банк 9,RU000A0JU872,,,,,5.04,,,,,,5.04,,,,,,5.04,,,,,,5.04,,,,,,5.04,,,,,,5.04,,,,,,,,,,,,,,
Хакасия 2013 об.35003,RU000A0JU8R1,,4.19,,4.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ставропольский край 2013 обл.2,RU000A0JU9G2,,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Российские ЖД"" ОАО БО-15",RU000A0JU9M0,,,,,17.45,,,,,,17.45,,,,,,17.45,,,,,,17.45,,,,,17.45,,,,,,,17.45,,,,,17.45,,,,,,17.45,,,
"Корпорация ""ИРКУТ"" ПАО БО-04",RU000A0JUA45,,,,,44.88,,,,,,44.88,,,,,,44.88,,,,,,44.88,,,,,,44.88,,,,,,44.88,,,,,,,,,,,,,,
"""Россельхозбанк"" (АО) обл.23",RU000A0JUAD7,,,,,44.13,,,,,,44.13,,,,,,44.13,,,,,,44.13,,,,,,44.13,,,,,,44.13,,,,,,,,,,,,,,
"""Российские ЖД"" ОАО 30 обл.",RU000A0JUAH8,,,,,33.66,,,,,,33.66,,,,,,33.66,,,,,,33.66,,,,,,33.66,,,,,,33.66,,,,,,33.66,,,,,,33.66,,
"""Газпром"" ПАО БО-19",RU000A0JUAN6,,,,,20.44,,,,,,20.44,,,,,,20.44,,,,,,20.44,,,,,,20.44,,,,,,20.44,,,,,,20.44,,,,,,20.44,,
"""Газпром"" ПАО БО-20",RU000A0JUAP1,,,,,20.44,,,,,,20.44,,,,,,20.44,,,,,,20.44,,,,,,20.44,,,,,,20.44,,,,,,20.44,,,,,,20.44,,
Вертолеты России об. БО-02,RU000A0JUAT3,,,,,37.40,,,,,,37.40,,,,,,37.40,,,,,,37.40,,,,,,37.40,,,,,,37.40,,,,,,,,,,,,,,
ВЭБ.РФ об. сер. 31,RU000A0JUBA1,,20.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ИА АИЖК 2011-1 об.кл.А1/13,RU000A0JUBT1,,,2.91,,,2.91,,,2.91,,,2.91,,,2.91,,,2.91,,,2.91,,,2.91,,,2.91,,,2.91,,,2.91,,,,2.91,,,2.91,,,2.91,,,2.91,,,2.91
ИА АИЖК 2011-1 об.кл.А2/13,RU000A0JUC19,,,0.97,,,0.97,,,0.97,,,0.97,,,0.97,,,0.97,,,0.97,,,0.97,,,0.97,,,0.97,,,0.97,,,,0.97,,,0.97,,,0.97,,,0.97,,,0.97
"""ФСК ЕЭС""(ПАО)-обл. сер.30",RU000A0JUC92,,,10.22,,,10.22,,,10.22,,,10.22,,,10.22,,,10.22,,,10.22,,,10.22,,,10.22,,,10.22,,,10.22,,,10.22,,,10.22,,,10.22,,,10.22,,10.22,,
"""ФСК ЕЭС""(ПАО)-обл. сер.34",RU000A0JUCA9,,,10.22,,,10.22,,,10.22,,,10.22,,,10.22,,,10.22,,,10.22,,,10.22,,,10.22,,,10.22,,,10.22,,,10.22,,,10.22,,,10.22,,,10.22,,10.22,,
"""Российские ЖД"" ОАО БО-10",RU000A0JUCG6,,,,,,20.44,,,,,,20.44,,,,,,20.44,,,,,,20.44,,,,,,20.44,,,,,,20.44,,,,,,20.44,,,,,,20.44,
"ВТБ 5-ИП  класса ""А""",RU000A0JUCH4,,,3.39,,,3.39,,,3.39,,,3.39,,,3.39,,,3.39,,,3.39,,,3.39,,,3.39,,,3.39,,,3.39,,,3.39,,,3.39,,,3.39,,,3.39,,,3.39,
"ВТБ 5-ИП  класса ""Б""",RU000A0JUCJ0,,,1.13,,,1.13,,,1.13,,,1.13,,,1.13,,,1.13,,,1.13,,,1.13,,,1.13,,,1.13,,,1.13,,,1.13,,,1.13,,,1.13,,,1.13,,,1.13,
ПАО НК Роснефть БО-06,RU000A0JUCR3,,,,,,33.16,,,,,,33.16,,,,,,33.16,,,,,,33.16,,,,,,33.16,,,,,,33.16,,,,,,,,,,,,,
ПАО НК Роснефть БО-05,RU000A0JUCS1,,,,,,33.16,,,,,,33.16,,,,,,33.16,,,,,,33.16,,,,,,33.16,,,,,,33.16,,,,,,,,,,,,,
ИА ПСПб ЗАО об.кл.А,RU000A0JUCX1,,,,2.38,,,2.38,,,2.38,,,2.38,,,2.38,,,2.38,,,2.38,,,2.38,,,2.38,,,2.38,,,2.38,,,2.38,,,2.38,,,2.38,,,2.38,,,2.38
Вост.-Сиб.ипот.агент 2012 кл.А,RU000A0JUD00,,2.30,,,2.30,,,2.30,,,2.30,,,2.30,,,2.30,,,2.30,,,2.30,,,2.30,,,2.30,,,2.30,,,2.30,,,2.30,,,2.30,,,2.30,,,2.30,,
Вост.-Сиб.ипот.агент 2012 кл.Б,RU000A0JUD34,,27.73,,,27.73,,,27.73,,,27.73,,,27.73,,,27.73,,,27.73,,,27.73,,,27.73,,,27.73,,,27.73,,,27.73,,,27.73,,,27.73,,,27.73,,,27.73,,
ВЭБ-лизинг АО БО-01,RU000A0JUEE7,,,,,,,34.46,,,,,,34.46,,,,,,34.46,,,,,,34.46,,,,,,34.46,,,,,,34.46,,,,,,,,,,,,
ПАО ОТКРЫТИЕ ФК Банк БО-08,RU000A0JUFQ8,,,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ПАО НК Роснефть БО-01,RU000A0JUFU0,,44.38,,,,,,44.38,,,,,,44.38,,,,,,44.38,,,,,,44.38,,,,,,44.38,,,,,,44.38,,,,,,,,,,,
ПАО НК Роснефть БО-07,RU000A0JUFV8,,44.38,,,,,,44.38,,,,,,44.38,,,,,,44.38,,,,,,44.38,,,,,,44.38,,,,,,44.38,,,,,,,,,,,
Международный инвест. банк 01,RU000A0JUG56,,,,0.05,,,,,,0.05,,,,,,0.05,,,,,,0.05,,,,,,0.05,,,,,,0.05,,,,,,0.05,,,,,,,,,
Международный инвест. банк 02,RU000A0JUG72,,,,0.05,,,,,,0.05,,,,,,0.05,,,,,,0.05,,,,,,0.05,,,,,,0.05,,,,,,0.05,,,,,,0.05,,,
Международный инвест. банк 04,RU000A0JUG98,,,,,40.64,,,,,,40.64,,,,,,40.64,,,,,,40.64,,,,,,40.64,,,,,,40.64,,,,,,40.64,,,,,,40.64,,
ИА АИЖК 2014-1 А3,RU000A0JUJ87,,,10.95,,,10.95,,,10.95,,,10.95,,,10.95,,,10.95,,,10.95,,,10.95,,,10.95,,,10.95,,,10.95,,,10.95,,,10.95,,,10.95,,,10.95,,,10.95,
ИА Возрождение 3 ЗАО об. кл.А,RU000A0JUJE6,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12
РОСБАНК ПАО обл.14-ИП,RU000A0JUJG1,,,22.68,,,22.68,,,22.68,,,22.68,,,22.68,,,22.68,,,,22.68,,,22.68,,,22.68,,,22.68,,,22.68,,,22.68,,,22.68,,,22.68,,22.68,,,,
ДОМ.РФ (АО) обл. сер. А30,RU000A0JUKX4,,,20.92,,,20.92,,,20.92,,,20.92,,,20.92,,,20.92,,,20.92,,,20.92,,,20.92,,,20.92,,,20.92,,,20.92,,,20.92,,,20.92,,,20.92,,,20.92,
РОСБАНК ПАО обл.БСО-12,RU000A0JUL67,0.10,,,0.10,,,0.10,,,0.10,,,0.10,,,0.10,,,0.10,,,0.10,,,0.10,,,0.10,,,0.10,,,0.10,,,0.10,,,0.10,,,0.10,,,0.10,,,
РОСБАНК ПАО обл.БСО-13,RU000A0JUL91,0.07,,,0.07,,,0.07,,,0.07,,,0.07,,,0.07,,,0.07,,,0.07,,,0.07,,,0.07,,,0.07,,,0.07,,,0.07,,,0.07,,,0.07,,,0.07,,,
РОСБАНК ПАО обл.БСО-14,RU000A0JULA0,0.05,,,0.05,,,0.05,,,0.05,,,0.05,,,0.05,,,0.05,,,0.05,,,0.05,,,0.05,,,0.05,,,0.05,,,0.05,,,0.05,,,0.05,,,0.05,,,
РОСБАНК ПАО обл.БСО-15,RU000A0JULC6,0.02,,,0.02,,,0.02,,,0.02,,,0.02,,,0.02,,,0.02,,,0.02,,,0.02,,,0.02,,,0.02,,,0.02,,,0.02,,,0.02,,,0.02,,,0.02,,,
ГПБ (АО) БО-08,RU000A0JUMH3,,,,,24.55,,,,,,24.55,,,,,,24.55,,,,,,24.55,,,,,,24.55,,,,,,,24.55,,,,,,24.55,,,,,24.55,,
"ПАО ""АНК ""Башнефть"" БО-05",RU000A0JUML5,,,,,27.92,,,,,,27.92,,,,,,27.92,,,,,,27.92,,,,,,27.92,,,,,,27.92,,,,,,27.92,,,,,,,,
Оренбургская область 35002 об.,RU000A0JUPE3,,,1.37,,,1.37,,,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ЗАО ИА Санрайз-2  класса ""А""",RU000A0JUPF0,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13
"ВТБ 6-ИП  класса ""А""",RU000A0JUPS3,,,4.39,,,4.39,,,4.39,,,4.39,,,4.39,,,4.39,,,4.39,,,4.39,,,4.39,,,4.39,,,4.39,,,4.39,,,4.39,,,4.39,,,4.39,,,4.39,
"ВТБ 6-ИП  класса ""Б""",RU000A0JUPT1,,,1.46,,,1.46,,,1.46,,,1.46,,,1.46,,,1.46,,,1.46,,,1.46,,,1.46,,,1.46,,,1.46,,,1.46,,,1.46,,,1.46,,,1.46,,,1.46,
"ЗАО ИА Санрайз-1  класса ""А""",RU000A0JUPU9,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
"""Банк Зенит"" (ПАО) БО-13",RU000A0JUPW5,,,,,,30.42,,,,,,30.42,,,,,,30.42,,,,,,30.42,,,,,,30.42,,,,,,30.42,,,,,,30.42,,,,,,,
"""Российские ЖД"" ОАО БО-19",RU000A0JUPZ8,,,,,,19.95,,,,,,19.95,,,,,,19.95,,,,,,19.95,,,,,,19.95,,,,,,19.95,,,,,,19.95,,,,,,19.95,
ГПБ (АО) БО-09,RU000A0JUQ39,,,,,,28.33,,,,,,28.33,,,,,,28.33,,,,,,28.33,,,,,,28.33,,,,,,28.33,,,,,,28.33,,,,,,28.33,
ТрансФин-М ПАО БО-29,RU000A0JUQ96,,,,,,35.65,,,,,,35.65,,,,,,35.65,,,,,,35.65,,,,,,35.65,,,,,,35.65,,,,,,35.65,,,,,,,
Белгородская обл.2014 обл.,RU000A0JUQB7,,,1.33,,,1.33,,,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" Ашинский метзавод ПАО БО-01",RU000A0JUQC5,,,,,,34.90,,,,,,34.90,,,,,,34.90,,,,,,34.90,,,,,,34.90,,,,,,34.90,,,,,,34.90,,,,,,,
Респ. Саха(Якутия) об. 35006,RU000A0JUQH4,,,2.52,,,2.52,,,2.52,,,2.52,2.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Самарская область 2014,RU000A0JUQP7,,,,3.74,,3.74,,,,3.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ТрансФин-М ПАО БО-30,RU000A0JUR04,,,,,,,32.41,,,,,,32.41,,,,,,32.41,,,,,,32.41,,,,,,32.41,,,,,,32.41,,,,,,32.41,,,,,,
"АКБ ПАО ""ПЕРЕСВЕТ"" БО-02",RU000A0JUT85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ВЭБ.РФ БО-11,RU000A0JUTB1,,24.31,,,24.31,,,24.31,,,24.31,,,24.31,,,24.31,,,24.31,,,24.31,,,24.31,,,24.31,,,24.31,,,24.31,,,24.31,,,24.31,,,24.31,,,24.31,,
Альфа-Банк АО обл. БО-13,RU000A0JUU90,,,36.15,,,,,,36.15,,,,,,36.15,,,,,,36.15,,,,,,36.15,,,,,,36.15,,,,,,36.15,,,,,,36.15,,,,
Альфа-Банк АО обл. БО-14,RU000A0JUUA1,,,41.14,,,,,,41.14,,,,,,41.14,,,,,,41.14,,,,,,41.14,,,,,,41.14,,,,,,41.14,,,,,,41.14,,,,
"ПАО ""МОЭСК"" БО-04",RU000A0JUUU9,,,41.39,,,,,,41.39,,,,,,41.39,,,,,,41.39,,,,,,41.39,,,,,,41.39,,,,,,41.39,,,,,,41.39,,,,
ГПБ (АО) БО-10,RU000A0JUV08,,,34.73,,,,,,34.73,,,,,,34.73,,,,,,,34.73,,,,,,34.73,,,,,,34.73,,,,,,34.73,,,,,,34.73,,,
РОСБАНК ПАО обл.13-ИП,RU000A0JUV81,,,,48.38,,,,,,48.38,,,,,,48.38,,,,,,48.38,,,,,,48.38,,,,,,48.38,,,,,,48.38,,,,,,48.38,,,
Промсвязьбанк ПАО БО-08,RU000A0JUVG6,,,25.21,,,,,,25.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
РОСБАНК ПАО обл.15-ИП,RU000A0JUW23,,,,30.04,,,30.04,,,30.04,,,30.04,,,30.04,,,30.04,,,30.04,,,30.04,,,30.04,,,30.04,,,30.04,,,30.04,,,30.04,,,30.04,,,30.04,,,30.04
"""Россельхозбанк"" (АО) БО-13",RU000A0JUW31,,,,18.45,,,18.45,,,18.45,,,18.45,,,18.45,,18.45,,,,18.45,,,18.45,,18.45,,,18.45,,,18.45,,,18.45,,,18.45,,,18.45,,,18.45,,,18.45,
"""Россельхозбанк"" (АО) БО-14",RU000A0JUW72,,,,18.45,,,18.45,,,18.45,,,18.45,,,18.45,,,18.45,,,18.45,,,18.45,,,18.45,,,18.45,,,18.45,,,18.45,,,18.45,,,18.45,,,18.45,,,18.45
ТрансФин-М ПАО БО-34,RU000A0JUWA7,,,,48.62,,,,,,48.62,,,,,,48.62,,,,,,48.62,,,,,,48.62,,,,,,48.62,,,,,,48.62,,,,,,48.62,,,
ТрансФин-М ПАО БО-32,RU000A0JUWW1,,,,49.86,,,,,,49.86,,,,,,49.86,,,,,,49.86,,,,,,49.86,,,,,,49.86,,,,,,49.86,,,,,,49.86,,,
ТрансФин-М ПАО БО-33,RU000A0JUX30,,,,49.86,,,,,,49.86,,,,,,49.86,,,,,,49.86,,,,,,49.86,,,,,,49.86,,,,,,49.86,,,,,,49.86,,,
"""Российские ЖД"" ОАО БО-16",RU000A0JUX71,,,,16.45,,,,,,16.45,,,,,,16.45,,,,,,16.45,,,,,,16.45,,,,,,16.45,,,,,,16.45,,,,,,16.45,,,
ТрансФин-М ПАО БО-35,RU000A0JUXT5,,,,49.86,,,,,,49.86,,,,,,49.86,,,,,,49.86,,,,,,49.86,,,,,,49.86,,,,,,49.86,,,,,,49.86,,,
ТрансФин-М ПАО БО-36,RU000A0JUYC9,,,,49.86,,,,,,49.86,,,,,,49.86,,,,,,49.86,,,,,,49.86,,,,,,49.86,,,,,,49.86,,,,,,49.86,,,
Ладья-Финанс АО БО-02,RU000A0JUYJ4,,,,34.90,,,,,,34.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ТрансФин-М ПАО БО-37,RU000A0JUZZ7,,,,,52.36,,,,,,52.36,,,,,,52.36,,,,,,52.36,,,,,,52.36,,,,,,52.36,,,,,,52.36,,,,,,52.36,,
Альфа-Банк АО обл. БО-15,RU000A0JV0U1,,,,,36.65,,,,,,36.65,,,,,,36.65,,,,,,36.65,,,,,,36.65,,,,,,36.65,,,,,,36.65,,,,,,36.65,,
ИА ХМБ-2 ЗАО класс А,RU000A0JV169,,4.26,,,4.26,,,4.26,,,4.26,,,4.26,,,4.26,,,,4.26,,,4.26,,,4.26,,,4.26,,,4.26,,,4.26,,,4.26,,,4.26,,,4.26,,,4.26,
ИА ХМБ-2 ЗАО класс Б,RU000A0JV185,,1.42,,,1.42,,,1.42,,,1.42,,,1.42,,,1.42,,,,1.42,,,1.42,,,1.42,,,1.42,,,1.42,,,1.42,,,1.42,,,1.42,,,1.42,,,1.42,
ИА АИЖК 2014-3 А2,RU000A0JV1B9,,,1.43,,,1.43,,,1.43,,,1.43,,,1.43,,,1.43,,,1.43,,,1.43,,,1.43,,,1.43,,,1.43,,,1.43,,,1.43,,,1.43,,,1.43,,,1.43,
ИА АИЖК 2014-3 А1,RU000A0JV1C7,,,4.28,,,4.28,,,4.28,,,4.28,,,4.28,,,4.28,,,4.28,,,4.28,,,4.28,,,4.28,,,4.28,,,4.28,,,4.28,,,4.28,,,4.28,,,4.28,
ПАО ОТКРЫТИЕ ФК Банк БО-05,RU000A0JV1D5,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ВТБ 7-ИП  класса ""А""",RU000A0JV1E3,,,4.23,,,4.23,,,4.23,,,4.23,,,4.23,,,4.23,,,4.23,,,4.23,,,4.23,,,4.23,,,4.23,,,4.23,,,4.23,,,4.23,,,4.23,,,4.23,
"ВТБ 7-ИП  класса ""Б""",RU000A0JV1F0,,,1.41,,,1.41,,,1.41,,,1.41,,,1.41,,,1.41,,,1.41,,,1.41,,,1.41,,,1.41,,,1.41,,,1.41,,,1.41,,,1.41,,,1.41,,,1.41,
ГПБ (АО) 1-ИП класса А,RU000A0JV1H6,,6.91,,,6.91,,,6.91,,,6.91,,,6.91,,,6.91,,,6.91,,,6.91,,,6.91,,,,6.91,,,6.91,,,6.91,,,6.91,,,6.91,,,6.91,,,6.91,
ГПБ (АО) 1-ИП класса Б,RU000A0JV1N4,,2.30,,,2.30,,,2.30,,,2.30,,,2.30,,,2.30,,,2.30,,,2.30,,,2.30,,,,2.30,,,2.30,,,2.30,,,2.30,,,2.30,,,2.30,,,2.30,
ПАО НК Роснефть БО-02,RU000A0JV1W5,,,,,,46.87,,,,,,46.87,,,,,,46.87,,,,,,46.87,,,,,,46.87,,,,,,46.87,,,,,46.87,,,,,,46.87,,
ПАО НК Роснефть БО-03,RU000A0JV1X3,,,,,,46.87,,,,,,46.87,,,,,,46.87,,,,,,46.87,,,,,,46.87,,,,,,46.87,,,,,46.87,,,,,,46.87,,
ПАО НК Роснефть БО-04,RU000A0JV1Y1,,,,,,46.87,,,,,,46.87,,,,,,46.87,,,,,,46.87,,,,,,46.87,,,,,,46.87,,,,,46.87,,,,,,46.87,,
ПАО НК Роснефть БО-08,RU000A0JV201,,,,,,46.87,,,,,,46.87,,,,,,46.87,,,,,,46.87,,,,,,46.87,,,,,,46.87,,,,,46.87,,,,,,46.87,,
ПАО НК Роснефть БО-09,RU000A0JV219,,,,,,46.87,,,,,,46.87,,,,,,46.87,,,,,,46.87,,,,,,46.87,,,,,,46.87,,,,,46.87,,,,,,46.87,,
ПАО НК Роснефть БО-14,RU000A0JV227,,,,,,46.87,,,,,,46.87,,,,,,46.87,,,,,,46.87,,,,,,46.87,,,,,,46.87,,,,,46.87,,,,,,46.87,,
ПАО НК Роснефть БО-10,RU000A0JV235,,,,,,46.87,,,,,,46.87,,,,,,46.87,,,,,,46.87,,,,,,46.87,,,,,,46.87,,,,,46.87,,,,,,46.87,,
ПАО НК Роснефть БО-11,RU000A0JV243,,,,,,46.87,,,,,,46.87,,,,,,46.87,,,,,,46.87,,,,,,46.87,,,,,,46.87,,,,,46.87,,,,,,46.87,,
ПАО НК Роснефть БО-12,RU000A0JV250,,,,,,46.87,,,,,,46.87,,,,,,46.87,,,,,,46.87,,,,,,46.87,,,,,,46.87,,,,,46.87,,,,,,46.87,,
ПАО НК Роснефть БО-13,RU000A0JV268,,,,,,46.87,,,,,,46.87,,,,,,46.87,,,,,,46.87,,,,,,46.87,,,,,,46.87,,,,,46.87,,,,,,46.87,,
ПАО НК Роснефть БО-15,RU000A0JV276,,,19.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ПАО НК Роснефть БО-17,RU000A0JV284,,,19.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ПАО НК Роснефть БО-16,RU000A0JV292,,,19.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ПАО НК Роснефть БО-24,RU000A0JV2A9,,,19.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ленинградская обл. 2014,RU000A0JV2J0,,,3.20,,,3.20,,,3.20,,,3.20,,,3.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ИА АкБарс 2014 кл.Б,RU000A0JV318,,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20
ИА АкБарс 2014 кл.А,RU000A0JV326,,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61
ГосТранспортЛизингКомп БО-03,RU000A0JV375,,,27.18,,,27.18,,,27.18,,,27.18,,,27.18,,,27.18,,,27.18,,,27.18,,,27.18,,,27.18,,,27.18,,,27.18,,,27.18,,,27.18,,,27.18,,,27.18,
ПАО ОТКРЫТИЕ ФК Банк БО-4,RU000A0JV3L4,,,,0.50,,,,,,0.50,,,,,,0.50,,,,,,,0.50,,,,,,0.50,,,,,,,,,,,,,,,,,,,,
Банк ВТБ (ПАО) БО-30,RU000A0JV3Q3,,,17.33,,,17.33,,,17.33,,,17.33,,,17.33,,,17.33,,,17.33,,,17.33,,,17.33,,,17.33,,,17.33,,,17.33,,,17.33,,,17.33,,,17.33,,,17.33,
"""Россельхозбанк"" (АО) БО-15",RU000A0JV3R1,,,21.44,,,21.44,,,21.44,,,21.44,,,21.44,,,21.44,,,21.44,,,21.44,,,21.44,,,21.44,,,21.44,,,21.44,,,21.44,,,21.44,,,21.44,,,21.44,
ДОМ.РФ (АО) обл. сер. А31,RU000A0JV4R9,,30.67,,,,,30.67,,,,,,30.67,,,,,,30.67,,,,,,30.67,,,,,,30.67,,,,,,30.67,,,,,,30.67,,,,,,30.67
ТрансФин-М ПАО БО-38,RU000A0JV4S7,,,,,,,32.41,,,,,,32.41,,,,,,32.41,,,,,,32.41,,,,,,32.41,,,,,,32.41,,,,,,32.41,,,,,,32.41
ЗАО ИА ТФБ1 кл.А,RU000A0JV508,,,3.28,,,3.28,,,3.28,,,3.28,,,3.28,,,3.28,,,,3.28,,,3.28,,,3.28,,,3.28,,,3.28,,,3.28,,,3.28,,,3.28,,,3.28,,,3.28
ПАО ОТКРЫТИЕ ФК Банк БО-07,RU000A0JV573,,,,,,,0.05,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ПАО ОТКРЫТИЕ ФК Банк БО-06,RU000A0JV5R6,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ПАО ОТКРЫТИЕ ФК Банк БО-7,RU000A0JV5U0,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ЗАО ИА СОЮЗ-1 класса ""А""",RU000A0JV664,,,1.53,,,1.53,,,1.53,,,,1.53,,,1.53,,,1.53,,,1.53,,,1.53,,,1.53,,,1.53,,,1.53,,,1.53,,,1.53,,,1.53,,,1.53,,,1.53
